imagepath,imagepath_neg,caption,caption_neg
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004218@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004218@0.png,[Benign] Breast ultrasound image demonstrating background tissue composition and parenchymal appearance.,[normal-appearing] Breast ultrasound image demonstrating background tissue composition and parenchymal appearance.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004222@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004222@0.png,[Benign] Breast ultrasound image showing the sonographic background of breast tissue composition.,[normal-appearing sonographic tissue] Breast ultrasound image showing the sonographic background of breast tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004223@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004223@0.png,[Benign] Breast ultrasound image demonstrating background parenchymal tissue characteristics.,[maintained] Breast ultrasound image demonstrating background parenchymal tissue characteristics.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004224@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004224@0.png,[Benign] Breast ultrasound image showing the visualized glandular tissue component within breast parenchyma.,[no suspicious focal finding] Breast ultrasound image showing the visualized glandular tissue component within breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004227@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004227@0.png,[Benign] Breast ultrasound image demonstrating the breast parenchymal background used to assess tissue composition.,[no visible focal lesion] Breast ultrasound image demonstrating the breast parenchymal background used to assess tissue composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004228@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004228@0.png,[Benign] Breast ultrasound image showing background tissue echotexture in the visualized breast field.,[preserved] Breast ultrasound image showing background tissue echotexture in the visualized breast field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004229@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004229@0.png,[Benign] Breast ultrasound image demonstrating the sonographic appearance of background breast parenchyma.,[negative breast ultrasound] Breast ultrasound image demonstrating the sonographic appearance of background breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004231@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004231@0.png,[Benign] Breast ultrasound image showing background echotexture and glandular tissue context.,[normal-appearing] Breast ultrasound image showing background echotexture and glandular tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004234@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004234@0.png,[Benign] Breast ultrasound image demonstrating breast tissue background relevant to parenchymal composition.,[unremarkable breast ultrasound] Breast ultrasound image demonstrating breast tissue background relevant to parenchymal composition.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004235@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004235@0.png,[Benign] Breast ultrasound image showing visualized tissue composition in the background breast region.,[unremarkable sonographic appearance] Breast ultrasound image showing visualized tissue composition in the background breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004236@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004236@0.png,[Benign] Breast ultrasound image demonstrating the background parenchymal pattern of the breast.,[negative sonographic finding] Breast ultrasound image demonstrating the background parenchymal pattern of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004237@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004237@0.png,[Benign] Breast ultrasound image showing the echogenic background of visualized breast tissue.,[sonographically unremarkable] Breast ultrasound image showing the echogenic background of visualized breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004238@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004238@0.png,[Benign] Breast ultrasound image demonstrating background echotexture and parenchymal tissue context.,[intact] Breast ultrasound image demonstrating background echotexture and parenchymal tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004240@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004240@0.png,[Benign] Breast ultrasound image showing visualized breast parenchyma within the sonographic field.,[sonographically negative] Breast ultrasound image showing visualized breast parenchyma within the sonographic field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004241@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004241@0.png,[Benign] Breast ultrasound image demonstrating anatomical breast tissue within the imaging plane.,[maintained background tissue appearance] Breast ultrasound image demonstrating anatomical breast tissue within the imaging plane.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004242@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004242@0.png,[Benign] Breast ultrasound image showing the visualized sonographic anatomy of the breast.,[unremarkable breast parenchyma] Breast ultrasound image showing the visualized sonographic anatomy of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004243@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004243@0.png,[Benign] Breast ultrasound image demonstrating breast tissue structures within the field of view.,[preserved parenchymal morphology] Breast ultrasound image demonstrating breast tissue structures within the field of view.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004244@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004244@0.png,[Benign] Breast ultrasound image showing parenchymal breast tissue and surrounding tissue context.,[intact parenchymal architecture] Breast ultrasound image showing parenchymal breast tissue and surrounding tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004245@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004245@0.png,[Benign] Breast ultrasound image demonstrating the anatomical layout of visualized breast tissue.,[negative breast ultrasound finding] Breast ultrasound image demonstrating the anatomical layout of visualized breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004248@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004248@0.png,[Benign] Breast ultrasound image showing sonographic breast tissue layers within the visible field.,[no visible focal lesion] Breast ultrasound image showing sonographic breast tissue layers within the visible field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004249@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004249@0.png,[Benign] Breast ultrasound image demonstrating the visualized tissue architecture of the breast.,[unremarkable] Breast ultrasound image demonstrating the visualized tissue architecture of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004250@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004250@0.png,[Benign] Breast ultrasound image showing the local anatomical context of breast parenchyma.,[normal parenchymal appearance] Breast ultrasound image showing the local anatomical context of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004251@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004251@0.png,[Benign] Breast ultrasound image demonstrating breast tissue components visible on ultrasound.,[normal-appearing parenchymal tissue] Breast ultrasound image demonstrating breast tissue components visible on ultrasound.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004256@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004256@0.png,[Benign] Breast ultrasound image showing the sonographic appearance of visualized breast anatomy.,[no sonographic abnormality] Breast ultrasound image showing the sonographic appearance of visualized breast anatomy.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004259@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004259@0.png,[Benign] Breast ultrasound image demonstrating breast parenchyma within the ultrasound scan field.,[negative breast ultrasound finding] Breast ultrasound image demonstrating breast parenchyma within the ultrasound scan field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004261@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004261@0.png,[Benign] Breast ultrasound image showing the tissue background of the visualized breast region.,[maintained breast tissue appearance] Breast ultrasound image showing the tissue background of the visualized breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004263@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004263@0.png,[Benign] Breast ultrasound image demonstrating breast tissue anatomy in the sonographic image.,[normal background tissue appearance] Breast ultrasound image demonstrating breast tissue anatomy in the sonographic image.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004264@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004264@0.png,[Benign] Breast ultrasound image showing visualized parenchymal and surrounding breast tissue.,[unremarkable breast ultrasound] Breast ultrasound image showing visualized parenchymal and surrounding breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004267@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004267@0.png,[Benign] Breast ultrasound image demonstrating the anatomical background of breast tissue.,[radiologically unremarkable] Breast ultrasound image demonstrating the anatomical background of breast tissue.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004273@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004273@0.png,[Benign] Breast ultrasound image showing sonographic tissue context within the breast.,[normal-appearing parenchymal tissue] Breast ultrasound image showing sonographic tissue context within the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004274@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004274@0.png,[Benign] Breast ultrasound image demonstrating visible breast parenchymal structures.,[maintained breast tissue appearance] Breast ultrasound image demonstrating visible breast parenchymal structures.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004275@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004275@0.png,[Benign] Breast ultrasound image showing the breast tissue environment within the imaging field.,[maintained breast tissue appearance] Breast ultrasound image showing the breast tissue environment within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004276@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004276@0.png,[Benign] Breast ultrasound image demonstrating the visualized structural context of the breast.,[maintained background tissue appearance] Breast ultrasound image demonstrating the visualized structural context of the breast.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004277@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004277@0.png,[Benign] Breast ultrasound image documenting visualized breast tissue background.,[negative] Breast ultrasound image documenting visualized breast tissue background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004279@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004279@0.png,[Benign] Breast ultrasound image describing the sonographic appearance of breast parenchyma.,[normal-appearing breast tissue] Breast ultrasound image describing the sonographic appearance of breast parenchyma.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004281@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004281@0.png,[Benign] Breast ultrasound image presenting background breast tissue within the imaging field.,[intact parenchymal architecture] Breast ultrasound image presenting background breast tissue within the imaging field.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004282@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004282@0.png,[Benign] Breast ultrasound image documenting background parenchymal echotexture.,[radiologically unremarkable] Breast ultrasound image documenting background parenchymal echotexture.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004286@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004286@0.png,[Benign] Breast ultrasound image describing tissue composition of the visualized breast region.,[normal-appearing breast tissue] Breast ultrasound image describing tissue composition of the visualized breast region.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004297@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004297@0.png,[Benign] Breast ultrasound image presenting the visualized breast parenchymal background.,[no focal sonographic abnormality] Breast ultrasound image presenting the visualized breast parenchymal background.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004298@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004298@0.png,[Benign] Breast ultrasound image documenting sonographic breast tissue context.,[normal breast tissue appearance] Breast ultrasound image documenting sonographic breast tissue context.
/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images/004299@0.png,/home/woojye2020/decs_jupyter_lab/MedCLIP-SAMv2/BUS-CoT/BUS_CoT_preprocessed/images_neg/004299@0.png,[Benign] Breast ultrasound image describing the background echogenic appearance of breast tissue.,[normal-appearing breast tissue] Breast ultrasound image describing the background echogenic appearance of breast tissue.
